account_id,month,mrr,expansion_flag,contraction_flag,renewal_risk_score
ACC-0127,2025-12-01,33749.92,0,0,0.14
ACC-0127,2026-01-01,33749.92,0,0,0.14
ACC-0127,2026-02-01,33749.92,1,0,0.101
ACC-0127,2026-03-01,33749.92,0,0,0.677
ACC-0128,2025-02-01,21908.58,0,0,0.14
ACC-0128,2025-03-01,21908.58,0,0,0.14
ACC-0128,2025-04-01,21908.58,0,0,0.14
ACC-0128,2025-05-01,21908.58,0,0,0.14
ACC-0128,2025-06-01,21908.58,0,0,0.14
ACC-0128,2025-07-01,21908.58,0,0,0.14
ACC-0128,2025-08-01,21908.58,0,0,0.14
ACC-0128,2025-09-01,21908.58,0,0,0.753
ACC-0128,2025-10-01,21908.58,0,0,0.14
ACC-0128,2025-11-01,21908.58,1,0,0.09
ACC-0128,2025-12-01,21908.58,0,0,0.14
ACC-0128,2026-01-01,21908.58,0,0,0.588
ACC-0128,2026-02-01,21908.58,0,0,0.403
ACC-0128,2026-03-01,21908.58,0,0,0.14
ACC-0129,2025-01-01,3189.83,0,0,0.302
ACC-0129,2025-02-01,3189.83,0,0,0.14
ACC-0129,2025-03-01,3189.83,0,0,0.68
ACC-0129,2025-04-01,3189.83,0,0,0.14
ACC-0129,2025-05-01,3189.83,0,0,0.542
ACC-0129,2025-06-01,3189.83,0,0,0.32
ACC-0129,2025-07-01,3189.83,0,0,0.199
ACC-0129,2025-08-01,3189.83,0,0,0.14
ACC-0129,2025-09-01,3189.83,0,1,0.27
ACC-0129,2025-10-01,3189.83,0,0,0.321
ACC-0129,2025-11-01,3189.83,0,1,0.525
ACC-0129,2025-12-01,3189.83,1,0,0.126
ACC-0129,2026-01-01,3189.83,0,0,0.14
ACC-0129,2026-02-01,3189.83,0,0,0.215
ACC-0129,2026-03-01,3189.83,0,0,0.268
ACC-0130,2025-01-01,2919.67,0,0,0.268
ACC-0130,2025-02-01,2919.67,0,0,0.197
ACC-0130,2025-03-01,2919.67,0,0,0.485
ACC-0130,2025-04-01,2919.67,0,0,0.14
ACC-0130,2025-05-01,2919.67,0,1,0.898
ACC-0130,2025-06-01,2919.67,0,0,0.216
ACC-0130,2025-07-01,2919.67,0,0,0.24
ACC-0130,2025-08-01,2919.67,0,0,0.14
ACC-0130,2025-09-01,2919.67,0,0,0.335
ACC-0130,2025-10-01,2919.67,0,0,0.358
ACC-0130,2025-11-01,2919.67,0,0,0.549
ACC-0130,2025-12-01,2919.67,0,0,0.14
ACC-0130,2026-01-01,2919.67,0,0,0.386
ACC-0130,2026-02-01,2919.67,0,0,0.482
ACC-0130,2026-03-01,2919.67,0,0,0.159
ACC-0131,2025-01-01,2963.0,0,0,0.516
ACC-0131,2025-02-01,2963.0,0,0,0.14
ACC-0131,2025-03-01,2963.0,0,0,0.328
ACC-0131,2025-04-01,2963.0,0,0,0.258
ACC-0131,2025-05-01,2963.0,0,0,0.399
ACC-0131,2025-06-01,2963.0,0,0,0.259
ACC-0131,2025-07-01,2963.0,0,0,0.14
ACC-0131,2025-08-01,2963.0,0,0,0.242
ACC-0131,2025-09-01,2963.0,0,1,0.366
ACC-0131,2025-10-01,2963.0,0,0,0.28
ACC-0131,2025-11-01,2963.0,0,0,0.307
ACC-0131,2025-12-01,2963.0,0,0,0.225
ACC-0131,2026-01-01,2963.0,0,0,0.189
ACC-0131,2026-02-01,2963.0,0,0,0.14
ACC-0131,2026-03-01,2963.0,0,0,0.347
ACC-0132,2025-01-01,44409.25,0,0,0.14
ACC-0132,2025-02-01,44409.25,0,0,0.343
ACC-0132,2025-03-01,44409.25,0,0,0.14
ACC-0132,2025-04-01,44409.25,1,0,0.09
ACC-0132,2025-05-01,44409.25,0,0,0.443
ACC-0132,2025-06-01,44409.25,0,0,0.323
ACC-0132,2025-07-01,44409.25,0,0,0.14
ACC-0132,2025-08-01,44409.25,0,0,0.23
ACC-0132,2025-09-01,44409.25,0,0,0.32
ACC-0132,2025-10-01,44409.25,0,0,0.14
ACC-0132,2025-11-01,44409.25,0,0,0.14
ACC-0132,2025-12-01,44409.25,0,0,0.14
ACC-0132,2026-01-01,44409.25,0,0,0.45
ACC-0132,2026-02-01,44409.25,0,0,0.195
ACC-0132,2026-03-01,44409.25,0,0,0.14
ACC-0133,2025-07-01,1498.75,0,0,0.394
ACC-0133,2025-08-01,1498.75,0,0,0.14
ACC-0133,2025-09-01,1498.75,1,0,0.345
ACC-0133,2025-10-01,1498.75,0,0,0.203
ACC-0133,2025-11-01,1498.75,0,0,0.315
ACC-0133,2025-12-01,1498.75,0,0,0.441
ACC-0133,2026-01-01,1498.75,0,0,0.214
ACC-0133,2026-02-01,1498.75,0,0,0.174
ACC-0133,2026-03-01,1498.75,0,0,0.548
ACC-0134,2025-01-01,2122.92,0,0,0.25
ACC-0134,2025-02-01,2122.92,0,0,0.17
ACC-0134,2025-03-01,2122.92,0,0,0.35
ACC-0134,2025-04-01,2122.92,0,0,0.14
ACC-0134,2025-05-01,2122.92,0,0,0.28
ACC-0134,2025-06-01,2122.92,0,0,0.225
ACC-0134,2025-07-01,2122.92,0,0,0.18
ACC-0134,2025-08-01,2122.92,0,0,0.594
ACC-0134,2025-09-01,2122.92,0,0,0.373
ACC-0134,2025-10-01,2122.92,0,0,0.14
ACC-0134,2025-11-01,2122.92,0,0,0.429
ACC-0134,2025-12-01,2122.92,0,1,0.22
ACC-0134,2026-01-01,2122.92,0,0,0.74
ACC-0134,2026-02-01,2122.92,0,0,0.508
ACC-0134,2026-03-01,2122.92,1,0,0.639
ACC-0135,2025-03-01,1580.0,0,1,0.285
ACC-0135,2025-04-01,1580.0,0,0,0.388
ACC-0135,2025-05-01,1580.0,0,0,0.14
ACC-0135,2025-06-01,1580.0,0,1,0.743
ACC-0135,2025-07-01,1580.0,0,0,0.169
ACC-0135,2025-08-01,1580.0,0,0,0.34
ACC-0135,2025-09-01,1580.0,0,0,0.258
ACC-0135,2025-10-01,1580.0,0,0,0.283
ACC-0135,2025-11-01,1580.0,1,0,0.4
ACC-0135,2025-12-01,1580.0,0,0,0.14
ACC-0135,2026-01-01,1580.0,0,0,0.14
ACC-0135,2026-02-01,1580.0,0,0,0.268
ACC-0135,2026-03-01,1580.0,0,0,0.14
ACC-0136,2025-01-01,13765.42,1,1,0.724
ACC-0136,2025-02-01,13765.42,0,0,0.164
ACC-0136,2025-03-01,13765.42,0,1,0.228
ACC-0136,2025-04-01,13765.42,0,0,0.452
ACC-0136,2025-05-01,13765.42,0,0,0.332
ACC-0136,2025-06-01,13765.42,0,0,0.201
ACC-0136,2025-07-01,13765.42,1,0,0.27
ACC-0136,2025-08-01,13765.42,0,0,0.309
ACC-0136,2025-09-01,13765.42,0,1,0.761
ACC-0136,2025-10-01,13765.42,0,0,0.323
ACC-0136,2025-11-01,13765.42,0,0,0.35
ACC-0136,2025-12-01,13765.42,0,0,0.723
ACC-0136,2026-01-01,13765.42,0,0,0.286
ACC-0136,2026-02-01,13765.42,0,0,0.448
ACC-0136,2026-03-01,13765.42,0,0,0.14
ACC-0137,2025-01-01,1261.25,1,0,0.165
ACC-0137,2025-02-01,1261.25,0,0,0.412
ACC-0137,2025-03-01,1261.25,0,1,0.413
ACC-0137,2025-04-01,1261.25,0,0,0.14
ACC-0137,2025-05-01,1261.25,0,0,0.14
ACC-0137,2025-06-01,1261.25,0,0,0.14
ACC-0137,2025-07-01,1261.25,0,0,0.14
ACC-0137,2025-08-01,1261.25,0,0,0.26
ACC-0137,2025-09-01,1261.25,1,0,0.188
ACC-0137,2025-10-01,1261.25,0,0,0.454
ACC-0137,2025-11-01,1261.25,0,0,0.277
ACC-0137,2025-12-01,1261.25,0,0,0.185
ACC-0137,2026-01-01,1261.25,0,0,0.351
ACC-0137,2026-02-01,1261.25,0,0,0.14
ACC-0137,2026-03-01,1261.25,0,0,0.358
ACC-0138,2025-01-01,758.33,0,0,0.365
ACC-0138,2025-02-01,758.33,0,0,0.358
ACC-0138,2025-03-01,758.33,0,0,0.314
ACC-0138,2025-04-01,758.33,0,0,0.235
ACC-0138,2025-05-01,758.33,0,1,0.539
ACC-0138,2025-06-01,758.33,0,0,0.207
ACC-0138,2025-07-01,758.33,0,0,0.235
ACC-0138,2025-08-01,758.33,0,0,0.585
ACC-0138,2025-09-01,758.33,0,0,0.176
ACC-0138,2025-10-01,758.33,0,0,0.293
ACC-0138,2025-11-01,758.33,0,0,0.478
ACC-0138,2025-12-01,758.33,0,0,0.183
ACC-0138,2026-01-01,758.33,0,0,0.374
ACC-0138,2026-02-01,758.33,0,0,0.14
ACC-0138,2026-03-01,758.33,0,0,0.15
ACC-0139,2025-04-01,948.5,0,0,0.241
ACC-0139,2025-05-01,948.5,0,1,0.366
ACC-0139,2025-06-01,948.5,0,0,0.45
ACC-0139,2025-07-01,948.5,0,0,0.243
ACC-0139,2025-08-01,948.5,0,0,0.315
ACC-0139,2025-09-01,948.5,0,0,0.14
ACC-0139,2025-10-01,948.5,0,0,0.177
ACC-0139,2025-11-01,948.5,0,0,0.655
ACC-0139,2025-12-01,948.5,0,0,0.378
ACC-0139,2026-01-01,948.5,0,0,0.14
ACC-0139,2026-02-01,948.5,0,0,0.223
ACC-0139,2026-03-01,948.5,1,0,0.09
ACC-0140,2025-01-01,33056.92,0,0,0.338
ACC-0140,2025-02-01,33056.92,0,0,0.205
ACC-0140,2025-03-01,33056.92,0,0,0.14
ACC-0140,2025-04-01,33056.92,0,0,0.14
ACC-0140,2025-05-01,33056.92,0,0,0.2
ACC-0140,2025-06-01,33056.92,0,1,0.775
ACC-0140,2025-07-01,33056.92,0,1,0.275
ACC-0140,2025-08-01,33056.92,0,0,0.398
ACC-0140,2025-09-01,33056.92,0,1,0.4
ACC-0140,2025-10-01,33056.92,0,0,0.292
ACC-0140,2025-11-01,33056.92,0,0,0.34
ACC-0140,2025-12-01,33056.92,0,0,0.14
ACC-0140,2026-01-01,33056.92,0,0,0.473
ACC-0140,2026-02-01,33056.92,0,0,0.439
ACC-0140,2026-03-01,33056.92,0,0,0.76
ACC-0141,2025-01-01,3657.75,0,0,0.459
ACC-0141,2025-02-01,3657.75,0,0,0.14
ACC-0141,2025-03-01,3657.75,0,0,0.376
ACC-0141,2025-04-01,3657.75,0,0,0.486
ACC-0141,2025-05-01,3657.75,0,0,0.491
ACC-0141,2025-06-01,3657.75,0,0,0.233
ACC-0141,2025-07-01,3657.75,0,0,0.214
ACC-0141,2025-08-01,3657.75,0,0,0.14
ACC-0141,2025-09-01,3657.75,0,0,0.292
ACC-0141,2025-10-01,3657.75,0,0,0.275
ACC-0141,2025-11-01,3657.75,0,0,0.219
ACC-0141,2025-12-01,3657.75,0,0,0.14
ACC-0141,2026-01-01,3657.75,1,0,0.09
ACC-0141,2026-02-01,3657.75,0,1,0.505
ACC-0141,2026-03-01,3657.75,0,0,0.18
ACC-0142,2025-01-01,2449.5,0,0,0.268
ACC-0142,2025-02-01,2449.5,0,0,0.773
ACC-0142,2025-03-01,2449.5,1,0,0.106
ACC-0142,2025-04-01,2449.5,1,0,0.19
ACC-0142,2025-05-01,2449.5,0,0,0.14
ACC-0142,2025-06-01,2449.5,0,0,0.573
ACC-0142,2025-07-01,2449.5,0,0,0.207
ACC-0142,2025-08-01,2449.5,1,0,0.5
ACC-0142,2025-09-01,2449.5,0,0,0.343
ACC-0142,2025-10-01,2449.5,0,0,0.14
ACC-0142,2025-11-01,2449.5,0,0,0.33
ACC-0142,2025-12-01,2449.5,0,0,0.246
ACC-0142,2026-01-01,2449.5,0,0,0.368
ACC-0142,2026-02-01,2449.5,0,0,0.44
ACC-0142,2026-03-01,2449.5,0,0,0.14
ACC-0143,2025-03-01,2011.58,1,0,0.197
ACC-0143,2025-04-01,2011.58,0,0,0.45
ACC-0143,2025-05-01,2011.58,0,0,0.278
ACC-0143,2025-06-01,2011.58,0,0,0.29
ACC-0143,2025-07-01,2011.58,0,0,0.159
ACC-0143,2025-08-01,2011.58,0,0,0.367
ACC-0143,2025-09-01,2011.58,0,0,0.462
ACC-0143,2025-10-01,2011.58,0,0,0.372
ACC-0143,2025-11-01,2011.58,0,0,0.218
ACC-0143,2025-12-01,2011.58,0,0,0.601
ACC-0143,2026-01-01,2011.58,0,0,0.306
ACC-0143,2026-02-01,2011.58,0,1,0.4
ACC-0143,2026-03-01,2011.58,0,0,0.219
ACC-0144,2025-07-01,1109.17,0,0,0.703
ACC-0144,2025-08-01,1109.17,0,0,0.346
ACC-0144,2025-09-01,1109.17,0,0,0.267
ACC-0144,2025-10-01,1109.17,0,0,0.14
ACC-0144,2025-11-01,1109.17,0,0,0.14
ACC-0144,2025-12-01,1109.17,0,0,0.14
ACC-0144,2026-01-01,1109.17,0,0,0.421
ACC-0144,2026-02-01,1109.17,1,0,0.585
ACC-0144,2026-03-01,1109.17,0,0,0.56
ACC-0145,2025-06-01,10470.67,0,0,0.323
ACC-0145,2025-07-01,10470.67,0,0,0.14
ACC-0145,2025-08-01,10470.67,0,0,0.14
ACC-0145,2025-09-01,10470.67,0,0,0.475
ACC-0145,2025-10-01,10470.67,0,1,0.506
ACC-0145,2025-11-01,10470.67,0,1,0.22
ACC-0145,2025-12-01,10470.67,0,0,0.335
ACC-0145,2026-01-01,10470.67,0,0,0.14
ACC-0145,2026-02-01,10470.67,0,0,0.14
ACC-0145,2026-03-01,10470.67,0,0,0.339
ACC-0146,2025-03-01,2737.92,0,0,0.14
ACC-0146,2025-04-01,2737.92,0,0,0.165
ACC-0146,2025-05-01,2737.92,0,0,0.453
ACC-0146,2025-06-01,2737.92,1,0,0.97
ACC-0146,2025-07-01,2737.92,0,0,0.56
ACC-0146,2025-08-01,2737.92,0,0,0.715
ACC-0146,2025-09-01,2737.92,0,0,0.14
ACC-0146,2025-10-01,2737.92,1,0,0.216
ACC-0146,2025-11-01,2737.92,0,0,0.14
ACC-0146,2025-12-01,2737.92,0,0,0.14
ACC-0146,2026-01-01,2737.92,0,0,0.629
ACC-0146,2026-02-01,2737.92,0,0,0.271
ACC-0146,2026-03-01,2737.92,0,0,0.288
ACC-0147,2025-11-01,1630.58,0,0,0.479
ACC-0147,2025-12-01,1630.58,0,0,0.14
ACC-0147,2026-01-01,1630.58,0,0,0.14
ACC-0147,2026-02-01,1630.58,0,0,0.195
ACC-0147,2026-03-01,1630.58,0,0,0.14
ACC-0148,2026-01-01,3640.42,0,0,0.14
ACC-0148,2026-02-01,3640.42,1,1,0.175
ACC-0148,2026-03-01,3640.42,0,0,0.274
ACC-0149,2026-01-01,10099.42,0,0,0.175
ACC-0149,2026-02-01,10099.42,0,0,0.471
ACC-0149,2026-03-01,10099.42,0,0,0.408
ACC-0150,2025-01-01,6949.42,0,0,0.568
ACC-0150,2025-02-01,6949.42,0,1,0.322
ACC-0150,2025-03-01,6949.42,1,0,0.433
ACC-0150,2025-04-01,6949.42,1,0,0.09
ACC-0150,2025-05-01,6949.42,0,0,0.14
ACC-0150,2025-06-01,6949.42,0,0,0.358
ACC-0150,2025-07-01,6949.42,1,0,0.219
ACC-0150,2025-08-01,6949.42,0,0,0.14
ACC-0150,2025-09-01,6949.42,0,0,0.648
ACC-0150,2025-10-01,6949.42,1,0,0.09
ACC-0150,2025-11-01,6949.42,0,0,0.608
ACC-0150,2025-12-01,6949.42,1,0,0.423
ACC-0150,2026-01-01,6949.42,0,0,0.325
ACC-0150,2026-02-01,6949.42,0,0,0.646
ACC-0150,2026-03-01,6949.42,0,0,0.14
ACC-0151,2025-04-01,1776.25,0,0,0.326
ACC-0151,2025-05-01,1776.25,0,0,0.14
ACC-0151,2025-06-01,1776.25,0,0,0.14
ACC-0151,2025-07-01,1776.25,0,0,0.14
ACC-0151,2025-08-01,1776.25,0,0,0.59
ACC-0151,2025-09-01,1776.25,0,0,0.578
ACC-0151,2025-10-01,1776.25,0,0,0.14
ACC-0151,2025-11-01,1776.25,1,0,0.326
ACC-0151,2025-12-01,1776.25,0,0,0.32
ACC-0151,2026-01-01,1776.25,0,0,0.243
ACC-0151,2026-02-01,1776.25,0,0,0.14
ACC-0151,2026-03-01,1776.25,0,0,0.14
ACC-0152,2025-12-01,889.83,0,0,0.14
ACC-0152,2026-01-01,889.83,0,0,0.366
ACC-0152,2026-02-01,889.83,0,0,0.286
ACC-0152,2026-03-01,889.83,0,0,0.445
ACC-0153,2025-01-01,34306.17,0,0,0.53
ACC-0153,2025-02-01,34306.17,0,0,0.184
ACC-0153,2025-03-01,34306.17,0,0,0.465
ACC-0153,2025-04-01,34306.17,0,0,0.387
ACC-0153,2025-05-01,34306.17,0,1,0.97
ACC-0153,2025-06-01,34306.17,0,0,0.14
ACC-0153,2025-07-01,34306.17,0,0,0.243
ACC-0153,2025-08-01,34306.17,0,0,0.565
ACC-0153,2025-09-01,34306.17,0,0,0.626
ACC-0153,2025-10-01,34306.17,0,0,0.563
ACC-0153,2025-11-01,34306.17,0,0,0.733
ACC-0153,2025-12-01,34306.17,1,0,0.615
ACC-0153,2026-01-01,34306.17,0,0,0.14
ACC-0153,2026-02-01,34306.17,0,0,0.218
ACC-0153,2026-03-01,34306.17,0,0,0.165
ACC-0154,2025-01-01,13908.58,0,0,0.339
ACC-0154,2025-02-01,13908.58,0,0,0.14
ACC-0154,2025-03-01,13908.58,0,0,0.613
ACC-0154,2025-04-01,13908.58,0,0,0.14
ACC-0154,2025-05-01,13908.58,1,0,0.234
ACC-0154,2025-06-01,13908.58,0,0,0.38
ACC-0154,2025-07-01,13908.58,1,1,0.35
ACC-0154,2025-08-01,13908.58,0,0,0.552
ACC-0154,2025-09-01,13908.58,0,0,0.663
ACC-0154,2025-10-01,13908.58,0,0,0.311
ACC-0154,2025-11-01,13908.58,0,0,0.556
ACC-0154,2025-12-01,13908.58,0,0,0.14
ACC-0154,2026-01-01,13908.58,0,0,0.14
ACC-0154,2026-02-01,13908.58,0,0,0.371
ACC-0154,2026-03-01,13908.58,0,0,0.608
ACC-0155,2025-03-01,3483.17,0,0,0.281
ACC-0155,2025-04-01,3483.17,0,0,0.14
ACC-0155,2025-05-01,3483.17,0,0,0.155
ACC-0155,2025-06-01,3483.17,0,0,0.14
ACC-0155,2025-07-01,3483.17,0,0,0.14
ACC-0155,2025-08-01,3483.17,0,0,0.14
ACC-0155,2025-09-01,3483.17,0,0,0.225
ACC-0155,2025-10-01,3483.17,0,0,0.248
ACC-0155,2025-11-01,3483.17,0,0,0.552
ACC-0155,2025-12-01,3483.17,0,0,0.613
ACC-0155,2026-01-01,3483.17,0,0,0.14
ACC-0155,2026-02-01,3483.17,0,0,0.14
ACC-0155,2026-03-01,3483.17,0,0,0.185
ACC-0156,2025-01-01,3637.17,0,0,0.14
ACC-0156,2025-02-01,3637.17,1,0,0.14
ACC-0156,2025-03-01,3637.17,0,0,0.339
ACC-0156,2025-04-01,3637.17,1,0,0.565
ACC-0156,2025-05-01,3637.17,0,0,0.267
ACC-0156,2025-06-01,3637.17,0,0,0.14
ACC-0156,2025-07-01,3637.17,1,0,0.561
ACC-0156,2025-08-01,3637.17,0,0,0.204
ACC-0156,2025-09-01,3637.17,0,0,0.261
ACC-0156,2025-10-01,3637.17,0,0,0.203
ACC-0156,2025-11-01,3637.17,0,0,0.14
ACC-0156,2025-12-01,3637.17,0,0,0.413
ACC-0156,2026-01-01,3637.17,0,0,0.14
ACC-0156,2026-02-01,3637.17,0,0,0.223
ACC-0156,2026-03-01,3637.17,0,1,0.34
ACC-0157,2025-03-01,50810.42,0,0,0.399
ACC-0157,2025-04-01,50810.42,0,0,0.531
ACC-0157,2025-05-01,50810.42,0,0,0.14
ACC-0157,2025-06-01,50810.42,0,0,0.487
ACC-0157,2025-07-01,50810.42,1,0,0.183
ACC-0157,2025-08-01,50810.42,0,0,0.475
ACC-0157,2025-09-01,50810.42,0,0,0.493
ACC-0157,2025-10-01,50810.42,0,0,0.573
ACC-0157,2025-11-01,50810.42,0,0,0.494
ACC-0157,2025-12-01,50810.42,0,0,0.14
ACC-0157,2026-01-01,50810.42,0,0,0.97
ACC-0157,2026-02-01,50810.42,0,0,0.495
ACC-0157,2026-03-01,50810.42,0,0,0.255
ACC-0158,2025-01-01,1728.33,0,0,0.48
ACC-0158,2025-02-01,1728.33,0,0,0.21
ACC-0158,2025-03-01,1728.33,0,0,0.14
ACC-0158,2025-04-01,1728.33,0,1,0.758
ACC-0158,2025-05-01,1728.33,0,0,0.289
ACC-0158,2025-06-01,1728.33,0,0,0.184
ACC-0158,2025-07-01,1728.33,1,0,0.09
ACC-0158,2025-08-01,1728.33,0,0,0.283
ACC-0158,2025-09-01,1728.33,0,0,0.655
ACC-0158,2025-10-01,1728.33,0,0,0.14
ACC-0158,2025-11-01,1728.33,0,0,0.318
ACC-0158,2025-12-01,1728.33,1,0,0.366
ACC-0158,2026-01-01,1728.33,0,0,0.14
ACC-0158,2026-02-01,1728.33,0,0,0.355
ACC-0158,2026-03-01,1728.33,0,0,0.207
ACC-0159,2025-01-01,5522.08,0,0,0.335
ACC-0159,2025-02-01,5522.08,0,1,0.631
ACC-0159,2025-03-01,5522.08,0,0,0.185
ACC-0159,2025-04-01,5522.08,0,0,0.59
ACC-0159,2025-05-01,5522.08,0,0,0.559
ACC-0159,2025-06-01,5522.08,0,0,0.34
ACC-0159,2025-07-01,5522.08,0,0,0.389
ACC-0159,2025-08-01,5522.08,0,0,0.14
ACC-0159,2025-09-01,5522.08,0,0,0.486
ACC-0159,2025-10-01,5522.08,1,0,0.173
ACC-0159,2025-11-01,5522.08,0,0,0.345
ACC-0159,2025-12-01,5522.08,1,0,0.35
ACC-0159,2026-01-01,5522.08,0,0,0.14
ACC-0159,2026-02-01,5522.08,1,0,0.09
ACC-0159,2026-03-01,5522.08,0,1,0.585
ACC-0160,2025-01-01,1069.67,0,0,0.142
ACC-0160,2025-02-01,1069.67,1,0,0.309
ACC-0160,2025-03-01,1069.67,0,0,0.257
ACC-0160,2025-04-01,1069.67,0,0,0.239
ACC-0160,2025-05-01,1069.67,0,0,0.261
ACC-0160,2025-06-01,1069.67,0,0,0.294
ACC-0160,2025-07-01,1069.67,0,0,0.14
ACC-0160,2025-08-01,1069.67,0,0,0.14
ACC-0160,2025-09-01,1069.67,0,0,0.19
ACC-0160,2025-10-01,1069.67,0,0,0.14
ACC-0160,2025-11-01,1069.67,0,0,0.314
ACC-0160,2025-12-01,1069.67,0,0,0.14
ACC-0160,2026-01-01,1069.67,0,0,0.205
ACC-0160,2026-02-01,1069.67,0,0,0.456
ACC-0160,2026-03-01,1069.67,0,0,0.195
ACC-0161,2025-10-01,2539.58,0,0,0.431
ACC-0161,2025-11-01,2539.58,0,0,0.288
ACC-0161,2025-12-01,2539.58,0,0,0.779
ACC-0161,2026-01-01,2539.58,0,0,0.69
ACC-0161,2026-02-01,2539.58,0,0,0.24
ACC-0161,2026-03-01,2539.58,0,0,0.258
ACC-0162,2025-03-01,49684.75,0,0,0.268
ACC-0162,2025-04-01,49684.75,0,0,0.14
ACC-0162,2025-05-01,49684.75,0,0,0.14
ACC-0162,2025-06-01,49684.75,0,0,0.348
ACC-0162,2025-07-01,49684.75,0,0,0.22
ACC-0162,2025-08-01,49684.75,0,0,0.802
ACC-0162,2025-09-01,49684.75,0,0,0.32
ACC-0162,2025-10-01,49684.75,0,0,0.32
ACC-0162,2025-11-01,49684.75,0,1,0.553
ACC-0162,2025-12-01,49684.75,1,0,0.09
ACC-0162,2026-01-01,49684.75,0,0,0.14
ACC-0162,2026-02-01,49684.75,0,1,0.413
ACC-0162,2026-03-01,49684.75,0,0,0.31
ACC-0163,2025-12-01,1118.08,0,0,0.436
ACC-0163,2026-01-01,1118.08,0,0,0.364
ACC-0163,2026-02-01,1118.08,0,0,0.272
ACC-0163,2026-03-01,1118.08,0,1,0.278
ACC-0164,2025-01-01,2123.17,0,0,0.333
ACC-0164,2025-02-01,2123.17,0,0,0.208
ACC-0164,2025-03-01,2123.17,0,0,0.143
ACC-0164,2025-04-01,2123.17,0,0,0.289
ACC-0164,2025-05-01,2123.17,0,0,0.14
ACC-0164,2025-06-01,2123.17,0,0,0.46
ACC-0164,2025-07-01,2123.17,0,0,0.167
ACC-0164,2025-08-01,2123.17,0,0,0.395
ACC-0164,2025-09-01,2123.17,1,0,0.342
ACC-0164,2025-10-01,2123.17,0,0,0.259
ACC-0164,2025-11-01,2123.17,0,0,0.358
ACC-0164,2025-12-01,2123.17,0,0,0.665
ACC-0164,2026-01-01,2123.17,0,0,0.14
ACC-0164,2026-02-01,2123.17,0,0,0.465
ACC-0164,2026-03-01,2123.17,0,0,0.14
ACC-0165,2025-11-01,2068.5,0,0,0.315
ACC-0165,2025-12-01,2068.5,0,0,0.149
ACC-0165,2026-01-01,2068.5,1,0,0.48
ACC-0165,2026-02-01,2068.5,0,0,0.673
ACC-0165,2026-03-01,2068.5,0,0,0.489
ACC-0166,2025-05-01,3294.67,0,0,0.593
ACC-0166,2025-06-01,3294.67,0,0,0.491
ACC-0166,2025-07-01,3294.67,0,0,0.337
ACC-0166,2025-08-01,3294.67,0,0,0.415
ACC-0166,2025-09-01,3294.67,0,0,0.341
ACC-0166,2025-10-01,3294.67,0,0,0.329
ACC-0166,2025-11-01,3294.67,0,0,0.14
ACC-0166,2025-12-01,3294.67,0,0,0.188
ACC-0166,2026-01-01,3294.67,0,0,0.426
ACC-0166,2026-02-01,3294.67,0,0,0.143
ACC-0166,2026-03-01,3294.67,0,0,0.47
ACC-0167,2025-07-01,2184.83,0,0,0.14
ACC-0167,2025-08-01,2184.83,0,0,0.423
ACC-0167,2025-09-01,2184.83,0,0,0.306
ACC-0167,2025-10-01,2184.83,0,0,0.143
ACC-0167,2025-11-01,2184.83,0,0,0.535
ACC-0167,2025-12-01,2184.83,0,0,0.619
ACC-0167,2026-01-01,2184.83,0,0,0.494
ACC-0167,2026-02-01,2184.83,0,0,0.251
ACC-0167,2026-03-01,2184.83,0,0,0.21
ACC-0168,2025-01-01,13815.17,0,0,0.427
ACC-0168,2025-02-01,13815.17,0,0,0.289
ACC-0168,2025-03-01,13815.17,0,0,0.494
ACC-0168,2025-04-01,13815.17,0,0,0.555
ACC-0168,2025-05-01,13815.17,0,0,0.207
ACC-0168,2025-06-01,13815.17,0,0,0.725
ACC-0168,2025-07-01,13815.17,1,0,0.59
ACC-0168,2025-08-01,13815.17,0,0,0.412
ACC-0168,2025-09-01,13815.17,0,0,0.37
ACC-0168,2025-10-01,13815.17,0,0,0.14
ACC-0168,2025-11-01,13815.17,0,0,0.508
ACC-0168,2025-12-01,13815.17,0,0,0.263
ACC-0168,2026-01-01,13815.17,1,0,0.289
ACC-0168,2026-02-01,13815.17,0,0,0.411
ACC-0168,2026-03-01,13815.17,0,0,0.395
ACC-0169,2025-07-01,2991.67,0,0,0.468
ACC-0169,2025-08-01,2991.67,1,0,0.127
ACC-0169,2025-09-01,2991.67,0,0,0.14
ACC-0169,2025-10-01,2991.67,0,0,0.14
ACC-0169,2025-11-01,2991.67,0,0,0.14
ACC-0169,2025-12-01,2991.67,0,0,0.21
ACC-0169,2026-01-01,2991.67,0,0,0.226
ACC-0169,2026-02-01,2991.67,0,0,0.14
ACC-0169,2026-03-01,2991.67,0,0,0.47
ACC-0170,2025-06-01,2325.75,0,0,0.214
ACC-0170,2025-07-01,2325.75,0,1,0.22
ACC-0170,2025-08-01,2325.75,0,0,0.148
ACC-0170,2025-09-01,2325.75,0,0,0.14
ACC-0170,2025-10-01,2325.75,0,0,0.455
ACC-0170,2025-11-01,2325.75,0,0,0.5
ACC-0170,2025-12-01,2325.75,0,1,0.524
ACC-0170,2026-01-01,2325.75,1,0,0.09
ACC-0170,2026-02-01,2325.75,0,0,0.33
ACC-0170,2026-03-01,2325.75,0,1,0.22
ACC-0171,2025-01-01,1345.67,0,0,0.432
