ticket_id,account_id,user_id,created_at,channel,issue_category,severity,priority,resolution_time_hours,escalated_flag,csat_score,refund_flag,churn_risk_flag,experiment_variant,ai_predicted_category,ai_detected_theme,ai_priority_score,ai_category_confidence
TKT-004863,ACC-0211,USR-00978,2025-08-16T08:00:00,chat,bug,critical,urgent,30.85,0,2.15,0,1,ai_triage,bug,data_sync_bug,67.28,0.752
TKT-004864,ACC-0211,USR-00977,2025-10-04T16:00:00,web_form,bug,high,high,28.99,0,3.02,0,0,ai_triage,bug,filter_logic,51.74,0.949
TKT-004865,ACC-0211,USR-00979,2025-10-23T13:00:00,email,performance,medium,medium,17.68,0,2.6,0,1,ai_triage,performance,report_refresh,47.28,0.947
TKT-004866,ACC-0211,USR-00976,2025-10-11T08:00:00,chat,onboarding,low,low,15.32,0,3.33,0,0,ai_triage,onboarding,training_gap,31.14,0.975
TKT-004867,ACC-0211,USR-00979,2025-10-25T18:00:00,chat,integration,high,high,38.2,0,2.36,0,0,ai_triage,integration,webhook_failure,56.96,0.838
TKT-004868,ACC-0211,USR-00976,2025-11-16T15:00:00,email,performance,medium,medium,20.62,0,2.85,0,0,ai_triage,performance,dashboard_latency,42.15,0.936
TKT-004869,ACC-0211,USR-00978,2025-11-09T11:00:00,chat,access,medium,medium,7.74,0,2.93,0,0,ai_triage,access,password_reset,39.06,0.976
TKT-004870,ACC-0211,USR-00977,2025-11-05T17:00:00,email,account_management,medium,medium,13.2,0,3.17,0,0,ai_triage,account_management,contract_update,39.0,0.987
TKT-004871,ACC-0211,USR-00978,2025-12-13T09:00:00,chat,performance,high,high,24.07,1,2.79,0,0,ai_triage,integration,integration_other,53.96,0.569
TKT-004872,ACC-0211,USR-00978,2025-12-11T12:00:00,chat,feature_request,medium,medium,24.01,0,3.5,0,0,ai_triage,feature_request,custom_dashboard,39.6,0.864
TKT-004873,ACC-0211,USR-00977,2025-12-22T09:00:00,phone,account_management,medium,medium,10.16,0,2.84,0,1,ai_triage,account_management,user_deactivation,44.52,0.83
TKT-004874,ACC-0211,USR-00978,2026-01-18T11:00:00,email,onboarding,medium,medium,14.38,0,3.29,0,0,ai_triage,onboarding,workspace_configuration,38.65,0.985
TKT-004875,ACC-0211,USR-00979,2026-02-05T15:00:00,web_form,account_management,high,high,15.96,0,4.24,0,0,ai_triage,account_management,contract_update,42.93,0.948
TKT-004876,ACC-0211,USR-00977,2026-03-25T10:00:00,chat,integration,high,high,25.0,0,2.45,1,1,ai_triage,integration,webhook_failure,60.96,0.978
TKT-004877,ACC-0211,USR-00978,2026-03-17T08:00:00,email,performance,high,high,19.09,1,2.87,0,0,ai_triage,performance,api_timeout,52.53,0.857
TKT-004878,ACC-0211,USR-00979,2026-03-22T17:00:00,web_form,access,medium,medium,10.95,0,3.23,0,0,ai_triage,access,password_reset,38.23,0.993
TKT-004879,ACC-0211,USR-00978,2026-03-25T13:00:00,web_form,onboarding,medium,medium,10.69,1,3.04,0,0,ai_triage,onboarding,training_gap,41.23,0.977
TKT-004880,ACC-0212,USR-00986,2025-11-18T18:00:00,web_form,bug,medium,medium,24.65,0,3.14,0,0,control,bug,notification_bug,46.34,0.97
TKT-004881,ACC-0212,USR-00987,2026-01-26T14:00:00,chat,billing,low,low,6.12,0,2.83,1,1,control,billing,seat_true_up,43.73,0.95
TKT-004882,ACC-0212,USR-00992,2026-03-10T11:00:00,email,integration,high,urgent,28.72,1,2.09,0,0,control,integration,crm_sync,63.23,0.522
TKT-004883,ACC-0213,USR-00997,2025-03-26T12:00:00,phone,feature_request,low,low,27.49,0,3.72,0,0,control,feature_request,custom_dashboard,31.73,0.808
TKT-004884,ACC-0213,USR-00999,2025-03-01T13:00:00,web_form,feature_request,medium,medium,31.01,1,3.33,0,0,control,feature_request,bulk_actions,44.01,0.948
TKT-004885,ACC-0213,USR-00998,2025-03-22T10:00:00,email,feature_request,low,low,19.43,0,3.63,0,0,control,feature_request,custom_dashboard,30.5,0.873
TKT-004886,ACC-0213,USR-00995,2025-05-27T08:00:00,web_form,account_management,medium,medium,14.3,0,3.47,0,0,control,account_management,contract_update,37.73,0.802
TKT-004887,ACC-0213,USR-00995,2025-05-26T12:00:00,email,performance,critical,urgent,43.07,1,2.14,0,0,control,integration,integration_other,67.47,0.548
TKT-004888,ACC-0213,USR-00998,2025-07-21T16:00:00,chat,access,low,low,5.49,0,3.25,0,0,control,access,permission_setup,29.49,0.953
TKT-004889,ACC-0213,USR-00999,2025-07-13T18:00:00,web_form,performance,high,high,33.15,0,2.27,0,0,control,integration,integration_other,56.36,0.497
TKT-004890,ACC-0213,USR-00995,2025-07-06T18:00:00,email,bug,medium,medium,18.17,1,3.18,0,0,control,bug,report_export,42.09,0.951
TKT-004891,ACC-0213,USR-00997,2025-08-26T11:00:00,chat,feature_request,high,high,45.92,0,3.36,0,1,control,feature_request,bulk_actions,58.07,0.9
TKT-004892,ACC-0213,USR-00998,2025-09-26T12:00:00,email,bug,medium,medium,19.05,0,2.18,1,1,control,bug,notification_bug,52.37,0.906
TKT-004893,ACC-0213,USR-00996,2025-10-23T18:00:00,email,feature_request,medium,medium,29.14,0,3.4,0,0,control,feature_request,advanced_permissions,41.17,0.974
TKT-004894,ACC-0213,USR-00998,2025-10-27T18:00:00,chat,integration,medium,medium,31.64,0,2.17,0,0,control,integration,slack_alerts,47.84,0.708
TKT-004895,ACC-0213,USR-00996,2025-11-10T17:00:00,chat,onboarding,high,high,18.1,1,3.49,0,0,control,onboarding,workspace_configuration,49.22,0.704
TKT-004896,ACC-0213,USR-00997,2025-11-11T16:00:00,web_form,integration,high,high,24.34,1,2.44,0,0,control,integration,webhook_failure,55.77,0.935
TKT-004897,ACC-0213,USR-00997,2025-12-17T13:00:00,email,feature_request,medium,medium,34.36,0,3.52,0,0,control,feature_request,bulk_actions,41.66,0.96
TKT-004898,ACC-0213,USR-00998,2025-12-26T10:00:00,email,billing,medium,medium,10.97,0,4.34,0,0,control,billing,seat_true_up,32.69,0.966
TKT-004899,ACC-0213,USR-00997,2026-01-18T15:00:00,web_form,bug,medium,medium,19.65,0,3.04,0,0,control,bug,filter_logic,40.99,0.945
TKT-004900,ACC-0213,USR-00994,2026-01-24T14:00:00,chat,onboarding,medium,medium,11.39,1,3.08,0,0,control,onboarding,setup_guidance,41.17,0.968
TKT-004901,ACC-0213,USR-00994,2026-02-18T08:00:00,web_form,feature_request,critical,urgent,56.22,0,3.43,0,0,control,feature_request,custom_dashboard,61.66,0.901
TKT-004902,ACC-0213,USR-00997,2026-02-22T08:00:00,chat,account_management,medium,medium,13.35,0,4.03,0,0,control,account_management,user_deactivation,34.73,0.892
TKT-004903,ACC-0213,USR-00998,2026-03-09T13:00:00,chat,performance,high,high,32.5,0,3.14,0,0,control,performance,dashboard_latency,51.87,0.835
TKT-004904,ACC-0214,USR-01001,2025-05-06T12:00:00,web_form,access,medium,medium,6.76,0,4.43,0,0,guided_onboarding,access,mfa_lockout,31.36,0.978
TKT-004905,ACC-0214,USR-01004,2025-06-11T17:00:00,chat,billing,medium,medium,10.42,0,2.77,1,0,guided_onboarding,billing,invoice_confusion,43.12,0.971
TKT-004906,ACC-0214,USR-01000,2025-06-21T16:00:00,chat,billing,high,high,12.36,0,3.01,0,0,guided_onboarding,billing,invoice_confusion,48.33,0.975
TKT-004907,ACC-0214,USR-01003,2025-06-24T18:00:00,email,access,low,low,7.81,0,3.66,0,0,guided_onboarding,access,permission_setup,27.93,0.877
TKT-004908,ACC-0214,USR-01005,2025-06-09T11:00:00,chat,onboarding,high,high,14.39,1,2.78,1,0,guided_onboarding,onboarding,setup_guidance,54.7,0.87
TKT-004909,ACC-0214,USR-01005,2025-06-16T12:00:00,web_form,performance,high,high,29.91,0,2.35,0,0,guided_onboarding,performance,api_timeout,55.28,0.885
TKT-004910,ACC-0214,USR-01004,2025-07-06T12:00:00,web_form,onboarding,medium,medium,10.87,0,3.83,0,0,guided_onboarding,onboarding,setup_guidance,35.22,0.928
TKT-004911,ACC-0214,USR-01004,2025-07-20T09:00:00,chat,integration,critical,urgent,45.67,0,1.94,0,1,guided_onboarding,integration,webhook_failure,71.41,0.908
TKT-004912,ACC-0214,USR-01005,2025-07-08T18:00:00,web_form,feature_request,low,low,30.97,0,3.0,0,0,guided_onboarding,feature_request,audit_log,36.05,0.987
TKT-004913,ACC-0214,USR-01003,2025-09-15T10:00:00,email,bug,high,high,21.46,1,2.62,0,1,guided_onboarding,integration,integration_other,58.77,0.806
TKT-004914,ACC-0214,USR-01004,2026-01-17T11:00:00,email,onboarding,low,low,10.35,0,3.94,0,0,guided_onboarding,onboarding,training_gap,27.06,0.962
TKT-004915,ACC-0214,USR-01002,2026-02-08T13:00:00,email,onboarding,medium,medium,13.44,0,3.39,0,0,guided_onboarding,onboarding,setup_guidance,37.95,0.967
TKT-004916,ACC-0214,USR-01004,2026-02-25T17:00:00,email,performance,critical,urgent,49.3,0,2.1,0,0,guided_onboarding,performance,api_timeout,66.87,0.738
TKT-004917,ACC-0214,USR-01003,2026-02-06T18:00:00,email,bug,medium,medium,19.31,0,2.82,1,0,guided_onboarding,bug,filter_logic,44.72,0.954
TKT-004918,ACC-0214,USR-01000,2026-02-08T14:00:00,chat,integration,medium,medium,26.86,0,2.8,0,0,guided_onboarding,integration,webhook_failure,43.7,0.817
TKT-004919,ACC-0214,USR-01003,2026-03-17T13:00:00,web_form,account_management,high,high,14.68,0,3.21,0,0,guided_onboarding,account_management,renewal_changes,47.81,0.96
TKT-004920,ACC-0214,USR-01002,2026-03-24T09:00:00,email,performance,critical,urgent,48.24,0,2.22,0,0,guided_onboarding,performance,api_timeout,66.05,0.668
TKT-004921,ACC-0214,USR-01000,2026-03-27T09:00:00,email,account_management,medium,medium,8.64,1,3.77,0,0,guided_onboarding,account_management,billing_contact,37.15,0.921
TKT-004922,ACC-0215,USR-01006,2025-01-17T17:00:00,chat,performance,low,low,24.24,0,2.46,1,0,ai_triage,performance,dashboard_latency,30.45,0.909
TKT-004923,ACC-0215,USR-01007,2025-01-03T09:00:00,email,access,low,low,5.37,0,3.4,0,0,ai_triage,access,password_reset,19.12,0.994
TKT-004924,ACC-0215,USR-01007,2025-01-22T11:00:00,email,account_management,low,low,10.91,0,4.62,0,0,ai_triage,account_management,billing_contact,14.17,0.938
TKT-004925,ACC-0215,USR-01007,2025-01-10T11:00:00,chat,feature_request,low,low,20.33,0,3.02,0,0,ai_triage,feature_request,advanced_permissions,24.14,0.971
TKT-004926,ACC-0215,USR-01006,2025-02-21T18:00:00,email,billing,low,low,7.18,0,3.67,0,0,ai_triage,billing,invoice_confusion,18.15,0.776
TKT-004927,ACC-0215,USR-01006,2025-02-22T11:00:00,chat,billing,low,low,6.12,0,3.82,0,0,ai_triage,billing,tax_setup,17.18,0.978
TKT-004928,ACC-0215,USR-01007,2025-02-16T15:00:00,chat,billing,medium,medium,7.68,0,3.68,0,0,ai_triage,billing,seat_true_up,25.7,0.974
TKT-004929,ACC-0215,USR-01007,2025-02-02T11:00:00,chat,account_management,low,low,8.89,0,3.85,0,0,ai_triage,account_management,renewal_changes,17.6,0.973
TKT-004930,ACC-0215,USR-01006,2025-04-13T13:00:00,web_form,access,high,high,8.48,0,3.61,0,0,ai_triage,access,sso_role_mapping,34.92,0.984
TKT-004931,ACC-0215,USR-01007,2025-05-06T10:00:00,web_form,access,medium,medium,10.57,0,3.99,0,0,ai_triage,access,sso_role_mapping,24.75,0.95
TKT-004932,ACC-0215,USR-01007,2025-05-12T09:00:00,web_form,account_management,high,high,15.58,0,3.87,0,0,ai_triage,account_management,renewal_changes,35.1,0.968
TKT-004933,ACC-0215,USR-01007,2025-05-25T09:00:00,phone,billing,high,high,10.93,0,4.21,0,0,ai_triage,billing,invoice_confusion,32.43,0.971
TKT-004934,ACC-0215,USR-01006,2025-06-02T16:00:00,chat,onboarding,high,high,15.47,0,4.01,0,0,ai_triage,onboarding,training_gap,34.37,0.986
TKT-004935,ACC-0215,USR-01006,2025-06-13T17:00:00,chat,billing,low,low,9.92,1,3.0,0,0,ai_triage,billing,seat_true_up,24.17,0.96
TKT-004936,ACC-0215,USR-01007,2025-06-03T17:00:00,chat,account_management,low,low,7.5,0,3.91,0,0,ai_triage,account_management,user_deactivation,17.01,0.792
TKT-004937,ACC-0215,USR-01007,2025-07-15T12:00:00,chat,access,low,low,6.38,0,3.28,0,0,ai_triage,access,permission_setup,19.93,0.984
TKT-004938,ACC-0215,USR-01007,2025-08-05T16:00:00,web_form,billing,low,low,7.35,0,3.03,0,0,ai_triage,billing,invoice_confusion,21.38,0.966
TKT-004939,ACC-0215,USR-01007,2025-09-08T12:00:00,web_form,bug,critical,urgent,29.71,0,2.63,0,0,ai_triage,bug,filter_logic,50.54,0.957
TKT-004940,ACC-0215,USR-01006,2025-09-10T15:00:00,chat,billing,high,high,12.55,0,2.9,1,0,ai_triage,billing,seat_true_up,42.01,0.97
TKT-004941,ACC-0215,USR-01006,2025-10-11T12:00:00,web_form,billing,low,low,6.32,0,3.13,0,1,ai_triage,billing,tax_setup,25.17,0.983
TKT-004942,ACC-0215,USR-01007,2025-10-14T15:00:00,email,billing,high,high,10.58,0,2.77,1,0,ai_triage,billing,seat_true_up,42.25,0.885
TKT-004943,ACC-0215,USR-01007,2025-10-11T08:00:00,chat,access,high,high,9.7,0,3.44,0,0,ai_triage,access,permission_setup,36.02,0.97
TKT-004944,ACC-0215,USR-01006,2025-10-24T17:00:00,chat,performance,high,high,37.57,1,2.94,0,0,ai_triage,performance,api_timeout,46.43,0.94
TKT-004945,ACC-0215,USR-01006,2025-11-11T15:00:00,email,bug,medium,medium,18.1,0,3.17,0,0,ai_triage,bug,notification_bug,30.42,0.967
TKT-004946,ACC-0215,USR-01006,2025-11-17T09:00:00,web_form,billing,high,high,13.25,0,3.03,0,0,ai_triage,billing,seat_true_up,38.81,0.928
TKT-004947,ACC-0215,USR-01007,2025-12-26T09:00:00,web_form,access,medium,medium,8.84,0,3.17,0,1,ai_triage,access,sso_role_mapping,32.99,0.989
TKT-004948,ACC-0215,USR-01007,2026-01-09T18:00:00,web_form,account_management,low,low,8.83,0,3.48,0,0,ai_triage,account_management,contract_update,19.44,0.95
TKT-004949,ACC-0215,USR-01006,2026-01-08T11:00:00,chat,access,low,low,5.35,0,3.63,0,0,ai_triage,access,sso_role_mapping,17.96,0.948
TKT-004950,ACC-0215,USR-01006,2026-01-08T09:00:00,email,feature_request,low,low,23.73,0,3.23,0,0,ai_triage,feature_request,bulk_actions,23.79,0.68
TKT-004951,ACC-0215,USR-01007,2026-01-18T14:00:00,web_form,billing,low,low,5.49,0,3.74,0,0,ai_triage,billing,invoice_confusion,17.44,0.952
TKT-004952,ACC-0215,USR-01007,2026-01-03T15:00:00,phone,onboarding,low,low,10.1,0,3.57,0,0,ai_triage,onboarding,workspace_configuration,19.25,0.985
TKT-004953,ACC-0215,USR-01006,2026-01-10T15:00:00,email,account_management,medium,medium,13.9,0,3.32,0,0,ai_triage,account_management,contract_update,28.8,0.61
TKT-004954,ACC-0215,USR-01006,2026-03-24T17:00:00,email,performance,critical,urgent,42.59,0,2.17,0,1,ai_triage,integration,integration_other,60.02,0.519
TKT-004955,ACC-0215,USR-01006,2026-03-19T15:00:00,chat,account_management,high,high,13.35,1,2.48,0,1,ai_triage,account_management,contract_update,48.18,0.924
TKT-004956,ACC-0215,USR-01006,2026-03-03T09:00:00,phone,access,low,low,4.93,0,3.33,0,0,ai_triage,access,password_reset,19.38,0.938
TKT-004957,ACC-0215,USR-01007,2026-03-20T10:00:00,email,integration,critical,urgent,34.4,1,2.44,0,0,ai_triage,integration,slack_alerts,54.57,0.839
TKT-004958,ACC-0216,USR-01014,2025-01-02T17:00:00,phone,bug,high,urgent,30.34,0,3.17,0,1,control,bug,data_sync_bug,60.57,0.855
TKT-004959,ACC-0216,USR-01012,2025-02-15T18:00:00,web_form,integration,high,urgent,29.84,0,3.4,0,0,control,integration,slack_alerts,54.82,0.893
TKT-004960,ACC-0216,USR-01018,2025-02-21T16:00:00,email,performance,medium,medium,32.64,1,2.28,0,0,control,performance,api_timeout,54.4,0.613
TKT-004961,ACC-0216,USR-01014,2025-02-04T15:00:00,email,bug,medium,medium,21.2,0,3.05,0,0,control,bug,report_export,46.07,0.863
TKT-004962,ACC-0216,USR-01012,2025-02-20T08:00:00,chat,integration,high,urgent,41.19,1,2.03,0,0,control,integration,identity_provisioning,66.13,0.78
TKT-004963,ACC-0216,USR-01013,2025-02-22T12:00:00,email,access,low,low,6.18,0,2.28,1,0,control,access,password_reset,41.99,0.982
TKT-004964,ACC-0216,USR-01021,2025-03-10T12:00:00,phone,access,medium,medium,9.68,0,3.31,0,0,control,access,permission_setup,42.37,0.945
TKT-004965,ACC-0216,USR-01013,2025-04-17T14:00:00,chat,feature_request,medium,medium,39.76,0,3.33,0,0,control,feature_request,audit_log,48.53,0.961
TKT-004966,ACC-0216,USR-01012,2025-04-03T16:00:00,chat,integration,medium,medium,31.35,1,2.69,0,0,control,performance,performance_other,52.08,0.492
TKT-004967,ACC-0216,USR-01014,2025-07-10T17:00:00,email,integration,high,urgent,44.63,0,3.08,0,1,control,performance,performance_other,64.0,0.468
TKT-004968,ACC-0216,USR-01014,2025-10-19T13:00:00,chat,integration,high,urgent,35.26,1,2.36,0,0,control,integration,crm_sync,63.25,0.518
TKT-004969,ACC-0216,USR-01013,2025-10-07T09:00:00,email,access,medium,medium,9.84,1,3.11,0,0,control,access,mfa_lockout,45.5,0.979
TKT-004970,ACC-0216,USR-01020,2025-11-07T18:00:00,email,performance,high,urgent,42.81,0,2.2,1,0,control,performance,job_queue_delay,66.22,0.521
TKT-004971,ACC-0216,USR-01016,2025-12-23T13:00:00,web_form,performance,high,urgent,33.22,1,2.1,0,0,control,performance,api_timeout,64.12,0.867
TKT-004972,ACC-0216,USR-01021,2026-01-10T12:00:00,web_form,access,critical,urgent,16.41,1,2.55,0,0,control,access,permission_setup,64.67,0.987
TKT-004973,ACC-0216,USR-01010,2026-01-15T11:00:00,web_form,integration,high,urgent,38.4,0,2.1,0,0,control,integration,webhook_failure,63.1,0.927
TKT-004974,ACC-0216,USR-01017,2026-01-06T18:00:00,chat,account_management,high,urgent,17.14,1,2.75,0,0,control,account_management,billing_contact,57.52,0.496
TKT-004975,ACC-0216,USR-01021,2026-02-10T14:00:00,email,integration,critical,urgent,56.82,1,1.67,0,1,control,integration,slack_alerts,81.99,0.88
TKT-004976,ACC-0216,USR-01015,2026-02-07T08:00:00,chat,integration,high,urgent,41.12,1,2.18,0,0,control,integration,webhook_failure,65.37,0.981
TKT-004977,ACC-0216,USR-01009,2026-02-17T11:00:00,email,account_management,low,low,8.41,1,3.37,0,0,control,account_management,billing_contact,36.4,0.898
TKT-004978,ACC-0216,USR-01017,2026-03-20T16:00:00,phone,feature_request,low,low,37.15,0,3.89,0,0,control,feature_request,advanced_permissions,37.69,0.972
TKT-004979,ACC-0217,USR-01025,2025-01-24T18:00:00,web_form,performance,high,urgent,37.9,1,1.9,0,0,ai_triage,performance,dashboard_latency,66.1,0.967
TKT-004980,ACC-0217,USR-01034,2025-01-02T11:00:00,email,billing,medium,medium,11.3,0,2.69,1,0,ai_triage,billing,seat_true_up,48.5,0.979
TKT-004981,ACC-0217,USR-01031,2025-01-11T08:00:00,email,account_management,high,urgent,16.97,0,3.46,0,0,ai_triage,account_management,billing_contact,51.84,0.929
TKT-004982,ACC-0217,USR-01025,2025-01-17T09:00:00,email,account_management,high,urgent,24.62,0,3.15,0,1,ai_triage,account_management,user_deactivation,59.48,0.933
TKT-004983,ACC-0217,USR-01031,2025-02-03T14:00:00,chat,access,high,urgent,14.06,0,3.22,0,0,ai_triage,access,password_reset,52.43,0.993
TKT-004984,ACC-0217,USR-01032,2025-02-17T12:00:00,email,bug,medium,medium,23.69,0,3.3,0,0,ai_triage,bug,data_sync_bug,45.34,0.807
TKT-004985,ACC-0217,USR-01031,2025-05-16T14:00:00,web_form,feature_request,low,low,23.18,0,3.05,0,0,ai_triage,feature_request,bulk_actions,38.98,0.93
TKT-004986,ACC-0217,USR-01032,2025-07-02T14:00:00,chat,integration,low,low,21.0,1,2.08,0,0,ai_triage,integration,slack_alerts,45.48,0.882
TKT-004987,ACC-0217,USR-01025,2025-11-09T10:00:00,web_form,bug,high,urgent,33.86,1,2.25,0,1,ai_triage,bug,notification_bug,68.0,0.968
TKT-004988,ACC-0217,USR-01034,2025-11-23T09:00:00,email,performance,high,urgent,29.62,0,2.53,0,1,ai_triage,performance,dashboard_latency,63.62,0.95
TKT-004989,ACC-0217,USR-01023,2026-01-24T13:00:00,email,access,medium,medium,8.76,0,3.15,0,0,ai_triage,access,mfa_lockout,42.98,0.995
TKT-004990,ACC-0217,USR-01029,2026-01-20T09:00:00,email,integration,high,urgent,29.75,1,2.13,0,1,ai_triage,integration,webhook_failure,67.75,0.991
TKT-004991,ACC-0217,USR-01030,2026-03-20T18:00:00,phone,billing,medium,medium,9.9,0,3.18,0,0,ai_triage,billing,tax_setup,43.06,0.991
TKT-004992,ACC-0218,USR-01037,2025-07-09T18:00:00,chat,onboarding,medium,medium,11.28,0,2.94,0,0,ai_triage,onboarding,training_gap,30.15,0.982
TKT-004993,ACC-0218,USR-01036,2025-07-18T08:00:00,email,performance,critical,urgent,31.98,0,2.39,0,0,ai_triage,performance,api_timeout,52.21,0.885
TKT-004994,ACC-0218,USR-01036,2025-07-12T09:00:00,web_form,access,medium,medium,7.93,0,3.33,0,0,ai_triage,access,password_reset,27.5,0.978
TKT-004995,ACC-0218,USR-01036,2025-07-10T12:00:00,email,billing,medium,medium,7.29,0,3.3,1,0,ai_triage,billing,tax_setup,30.22,0.983
TKT-004996,ACC-0218,USR-01037,2025-08-21T17:00:00,chat,performance,high,high,31.21,1,2.08,0,1,ai_triage,performance,dashboard_latency,53.9,0.88
TKT-004997,ACC-0218,USR-01037,2025-08-19T12:00:00,chat,billing,high,high,11.26,0,3.31,0,0,ai_triage,billing,tax_setup,37.0,0.967
TKT-004998,ACC-0218,USR-01036,2025-10-20T09:00:00,email,billing,medium,medium,6.75,0,3.58,0,0,ai_triage,billing,seat_true_up,26.01,0.973
TKT-004999,ACC-0218,USR-01037,2025-10-15T12:00:00,email,access,medium,medium,8.3,0,3.4,0,0,ai_triage,access,password_reset,27.23,0.936
TKT-005000,ACC-0218,USR-01036,2025-12-10T17:00:00,chat,bug,critical,urgent,35.36,1,2.52,0,0,ai_triage,bug,filter_logic,54.37,0.922
TKT-005001,ACC-0218,USR-01036,2025-12-05T13:00:00,email,integration,critical,urgent,36.49,0,2.83,0,1,ai_triage,integration,webhook_failure,55.45,0.915
TKT-005002,ACC-0218,USR-01037,2026-01-27T08:00:00,chat,feature_request,low,low,23.42,0,3.23,0,0,ai_triage,bug,bug_other,23.73,0.788
TKT-005003,ACC-0218,USR-01037,2026-02-23T12:00:00,email,billing,low,low,5.42,0,3.08,0,1,ai_triage,billing,invoice_confusion,25.23,0.942
TKT-005004,ACC-0218,USR-01037,2026-03-16T14:00:00,web_form,billing,medium,medium,8.78,0,3.4,0,0,ai_triage,billing,tax_setup,27.33,0.99
TKT-005005,ACC-0219,USR-01038,2025-01-14T12:00:00,web_form,performance,critical,urgent,33.7,0,2.74,1,0,guided_onboarding,performance,report_refresh,57.52,0.795
TKT-005006,ACC-0219,USR-01040,2025-06-07T09:00:00,email,access,high,high,9.47,0,3.11,0,1,guided_onboarding,access,password_reset,46.12,0.963
TKT-005007,ACC-0219,USR-01038,2025-06-27T11:00:00,web_form,feature_request,medium,medium,25.14,0,3.18,0,0,guided_onboarding,feature_request,audit_log,35.84,0.975
TKT-005008,ACC-0219,USR-01040,2025-09-12T13:00:00,email,account_management,low,low,11.73,1,3.41,0,0,guided_onboarding,account_management,user_deactivation,26.49,0.89
TKT-005009,ACC-0219,USR-01041,2025-09-19T12:00:00,web_form,feature_request,low,low,19.97,0,2.94,0,1,guided_onboarding,feature_request,bulk_actions,32.96,0.959
TKT-005010,ACC-0219,USR-01038,2025-10-10T13:00:00,email,bug,high,high,24.37,1,2.49,0,0,guided_onboarding,bug,report_export,49.93,0.909
TKT-005011,ACC-0219,USR-01039,2025-12-15T16:00:00,email,onboarding,high,high,13.5,0,3.77,0,0,guided_onboarding,onboarding,training_gap,39.16,0.941
TKT-005012,ACC-0219,USR-01039,2025-12-12T17:00:00,email,account_management,medium,medium,12.27,0,3.86,0,0,guided_onboarding,account_management,contract_update,29.76,0.928
TKT-005013,ACC-0219,USR-01041,2026-02-08T12:00:00,email,performance,medium,medium,18.96,0,3.15,0,0,guided_onboarding,performance,report_refresh,34.7,0.862
TKT-005014,ACC-0219,USR-01041,2026-02-19T13:00:00,email,onboarding,high,high,17.78,0,3.64,0,1,guided_onboarding,onboarding,workspace_configuration,45.2,0.978
TKT-005015,ACC-0219,USR-01041,2026-02-22T11:00:00,chat,account_management,medium,medium,10.52,0,4.16,0,0,guided_onboarding,account_management,renewal_changes,27.89,0.962
TKT-005016,ACC-0219,USR-01038,2026-02-17T12:00:00,email,integration,high,high,38.47,1,2.3,0,0,guided_onboarding,integration,webhook_failure,53.81,0.949
TKT-005017,ACC-0220,USR-01043,2025-04-27T18:00:00,chat,feature_request,low,low,21.3,0,3.78,0,0,ai_triage,feature_request,custom_dashboard,20.54,0.952
TKT-005018,ACC-0220,USR-01043,2025-05-06T13:00:00,email,bug,high,high,26.26,0,3.11,0,0,ai_triage,bug,data_sync_bug,41.12,0.824
TKT-005019,ACC-0220,USR-01042,2025-05-20T09:00:00,web_form,onboarding,medium,medium,19.28,0,3.2,0,0,ai_triage,onboarding,setup_guidance,30.52,0.989
TKT-005020,ACC-0220,USR-01043,2025-06-24T11:00:00,email,onboarding,medium,medium,12.12,0,3.28,1,0,ai_triage,onboarding,import_mapping,31.32,0.988
TKT-005021,ACC-0220,USR-01042,2025-06-15T13:00:00,web_form,onboarding,medium,medium,11.83,0,3.98,0,0,ai_triage,onboarding,training_gap,25.06,0.991
TKT-005022,ACC-0220,USR-01043,2025-07-17T11:00:00,chat,access,high,high,8.51,0,3.15,0,1,ai_triage,access,password_reset,41.72,0.988
TKT-005023,ACC-0220,USR-01043,2025-07-04T16:00:00,email,account_management,medium,medium,11.45,1,3.08,0,0,ai_triage,account_management,renewal_changes,31.58,0.991
TKT-005024,ACC-0220,USR-01043,2025-08-04T09:00:00,email,performance,high,high,31.59,0,2.81,0,0,ai_triage,integration,integration_other,43.73,0.483
TKT-005025,ACC-0220,USR-01043,2025-09-11T17:00:00,chat,onboarding,low,low,12.25,0,3.46,0,0,ai_triage,onboarding,workspace_configuration,20.25,0.993
TKT-005026,ACC-0220,USR-01042,2025-09-17T08:00:00,web_form,billing,high,high,8.0,0,3.2,0,1,ai_triage,billing,seat_true_up,41.37,0.976
TKT-005027,ACC-0220,USR-01043,2025-11-23T17:00:00,email,bug,medium,medium,14.9,0,3.89,0,0,ai_triage,bug,data_sync_bug,26.15,0.798
TKT-005028,ACC-0220,USR-01043,2026-02-05T10:00:00,web_form,billing,low,low,8.32,0,2.89,0,0,ai_triage,billing,seat_true_up,22.28,0.954
TKT-005029,ACC-0220,USR-01042,2026-02-22T17:00:00,web_form,onboarding,medium,medium,15.44,1,3.26,0,0,ai_triage,onboarding,training_gap,31.52,0.873
TKT-005030,ACC-0220,USR-01042,2026-02-08T09:00:00,email,access,medium,medium,10.63,0,3.78,0,0,ai_triage,access,password_reset,25.81,0.97
TKT-005031,ACC-0221,USR-01044,2025-01-14T15:00:00,chat,bug,medium,medium,19.63,0,3.03,0,0,control,bug,data_sync_bug,31.44,0.923
TKT-005032,ACC-0221,USR-01044,2025-02-15T11:00:00,chat,onboarding,high,high,17.43,0,3.85,0,0,control,onboarding,training_gap,35.58,0.983
